id,text,html,js_files,cve,exploit_exists,labels,severity,headers,source,timestamp
CVE-2004-0323,"Multiple SQL injection vulnerabilities in XMB 1.8 Final SP2 allow remote attackers to inject arbitrary SQL and gain privileges via the (1) ppp parameter in viewthread.php, (2) desc parameter in misc.php, (3) tpp parameter in forumdisplay.php, (4) ascdesc parameter in forumdisplay.php, or (5) the addon parameter in stats.php.  NOTE: it has also been shown that item (3) is also in XMB 1.9 beta.",,[],CVE-2004-0323,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.991994
CVE-2004-1146,Multiple cross-site scripting (XSS) vulnerabilities in (1) main.c and (2) login.c for CVSTrac before 1.1.5 allow remote attackers to inject arbitrary HTML and web script.,,[],CVE-2004-1146,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.007060
CVE-2004-1383,"Multiple SQL injection vulnerabilities in phpGroupWare 0.9.16.003 and earlier allow remote attackers to execute arbitrary SQL statements via the (1) order, (2) project_id, (3) pro_main, or (4) hours_id parameters to index.php or (5) ticket_id to viewticket_details.php.",,[],CVE-2004-1383,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.014189
CVE-2004-1384,"Multiple cross-site scripting (XSS) vulnerabilities in phpGroupWare 0.9.16.003 and earlier allow remote attackers to inject arbitrary web script or HTML via the (1) kp3, (2) type, (3) msg, (4) forum_id, (5) pos, (6) cats_app, (7) cat_id, (8) msgball[msgnum], (9) fldball[acctnum] parameters to index.php or (10) ticket_id to viewticket_details.php.",,[],CVE-2004-1384,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.014564
CVE-2004-1397,Cross-site scripting (XSS) vulnerability in UseModWiki 1.0 allows remote attackers to inject arbitrary web script or HTML via an argument to wiki.pl.,,[],CVE-2004-1397,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.018192
CVE-2004-1401,SQL injection vulnerability in verify.asp in Asp-rider allows remote attackers to execute arbitrary SQL statements and bypass authentication via the username parameter.,,[],CVE-2004-1401,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.019152
CVE-2004-1402,"SQL injection vulnerability in iWebNegar allows remote attackers to execute arbitrary SQL commands via (1) the string parameter for index.php, (2) comments.php, or (3) the administrator login page.",,[],CVE-2004-1402,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.019435
CVE-2004-1406,SQL injection vulnerability in ikonboard.cgi in Ikonboard 3.1.0 through 3.1.3 allows remote attackers to inject arbitrary SQL commands via the (1) st or (2) keywords parameter.,,[],CVE-2004-1406,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.020444
CVE-2004-1409,Multiple cross-site scripting vulnerabilities in Image Gallery Web Application 0.9.10 allow remote attackers to inject arbitrary web script or HTML.,,[],CVE-2004-1409,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.021164
CVE-2004-1410,"Cross-site scripting (XSS) vulnerability in Gadu-Gadu build 155 and earlier allows remote attackers to inject arbitrary web script via a URL, which is echoed in a popup window that displays a parsing error message, a different vulnerability than CVE-2004-1229.",,[],CVE-2004-1410,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.021440
CVE-2004-1412,Cross-site scripting (XSS) vulnerability in index.php in Kayako eSupport 2.x allows remote attackers to inject arbitrary web script or HTML via the searchm parameter.,,[],CVE-2004-1412,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.021945
CVE-2004-1413,"Multiple SQL injection vulnerabilities in Kayako eSupport 2.x allow remote attackers to execute arbitrary SQL commands via the (1) subcat, (2) rate, (3) questiondetails, (4) ticketkey22, (5) email22 parameters to index.php, or (6) the e-mail field of the Forgot Key feature.",,[],CVE-2004-1413,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.022282
CVE-2004-1415,SQL injection vulnerability in (1) disp_album.php and possibly (2) disp_img.php in 2Bgal 2.4 and 2.5.1 allows remote attackers to execute arbitrary SQL commands via the id_album parameter.,,[],CVE-2004-1415,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.022763
CVE-2004-1417,Cross-site scripting (XSS) vulnerability in login.php in PsychoStats 2.2.4 Beta and earlier allows remote attackers to inject arbitrary web script or HTML via the login parameter.,,[],CVE-2004-1417,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.023268
CVE-2004-1418,"Cross-site scripting (XSS) vulnerability in WPKontakt 3.0.1 and earlier allows remote attackers to inject arbitrary web script or HTML via an e-mail address, which is not quoted when a parsing error is generated.",,[],CVE-2004-1418,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.023524
CVE-2004-1420,Multiple cross-site scripting (XSS) vulnerabilities in header.php in WHM AutoPilot 2.4.6.5 and earlier allow remote attackers to inject arbitrary web script or HTML via the (1) site_title or (2) http_images parameter.,,[],CVE-2004-1420,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.024031
CVE-2004-1424,Cross-site scripting (XSS) vulnerability in view.php in Moodle 1.4.2 and earlier allows remote attackers to inject arbitrary web script or HTML via the search parameter.,,[],CVE-2004-1424,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.025132
CVE-2004-1430,SQL injection vulnerability in the show_stats module in Arcade.php in IbProArcade allows remote attackers to execute arbitrary SQL code via the gameid parameter.,,[],CVE-2004-1430,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.026802
CVE-2004-1441,Cross-site scripting (XSS) vulnerability in icq.cgi in Board Power 2.04PF allows remote attackers to inject arbitrary web script or HTML via the action parameter.,,[],CVE-2004-1441,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.029966
CVE-2004-1442,"Cross-site scripting (XSS) vulnerability in db2www CGI interpreter in IBM Net.Data 7 and 7.2 allows remote attackers to inject arbitrary web script or HTML via a macro filename, which is not properly handled by error messages such as ""DTWP001E.""",,[],CVE-2004-1442,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.030281
CVE-2004-1443,"Cross-site scripting (XSS) vulnerability in the inline MIME viewer in Horde-IMP (Internet Messaging Program) 3.2.4 and earlier, when used with Internet Explorer, allows remote attackers to inject arbitrary web script or HTML via an e-mail message.",,[],CVE-2004-1443,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.030585
CVE-2004-1467,"Multiple cross-site scripting (XSS) vulnerabilities in eGroupWare 1.0.00.003 and earlier allow remote attackers to inject arbitrary web script or HTML via (1) date or search text field in the calendar module, (2) Field parameter, Filter parameter, QField parameter, Start parameter or Search field in the address module, (3) Subject field in the message module or (4) Subject field in the Ticket module.",,[],CVE-2004-1467,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.036903
CVE-2004-1477,Cross-site scripting (XSS) vulnerability in the Management Console in JRun 4.0 allows remote attackers to execute arbitrary web script or HTML and possibly hijack a user's session.,,[],CVE-2004-1477,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.039659
CVE-2004-1498,SQL injection vulnerability in the compose message form in HELM 3.1.19 and earlier allows remote attackers to execute arbitrary SQL commands via the messageToUserAccNum parameter.,,[],CVE-2004-1498,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.044792
CVE-2004-1499,Cross-site scripting (XSS) vulnerability in the compose message form in HELM 3.1.19 and earlier allows remote attackers to execute arbitrary web script or HTML via the Subject field.,,[],CVE-2004-1499,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.045026
CVE-2004-1506,"Multiple cross-site scripting (XSS) vulnerabilities in WebCalendar allow remote attackers to inject arbitrary web script via (1) view_entry.php, (2) view_d.php, (3) usersel.php, (4) datesel.php, (5) trailer.php, or (6) styles.php, as demonstrated using img srg tags.",,[],CVE-2004-1506,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.047017
CVE-2004-1512,"Cross-site scripting (XSS) vulnerability in Response_default.html in 04WebServer 1.42 allows remote attackers to execute arbitrary web script or HTML via script code in the URL, which is not quoted in the resulting default error page.",,[],CVE-2004-1512,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.048530
CVE-2004-1515,"SQL injection vulnerability in (1) ttlast.php and (2) last10.php in vBulletin 3.0.x allows remote attackers to execute arbitrary SQL statements via the fsel parameter, as demonstrated using last.php.",,[],CVE-2004-1515,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.049249
CVE-2004-1518,SQL injection vulnerability in follow.php in Phorum 5.0.12 and earlier allows remote authenticated users to execute arbitrary SQL command via the forum_id parameter.,,[],CVE-2004-1518,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.049998
CVE-2004-1519,SQL injection vulnerability in bug.php in phpBugTracker 0.9.1 allows remote attackers to execute arbitrary SQL commands via (1) the bug_id parameter in a viewvotes operation or (2) the project parameter in an add operation.,,[],CVE-2004-1519,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.050301
CVE-2004-1529,"Cross-site scripting (XSS) vulnerability in the Event Calendar module 2.13 for PHP-Nuke allows remote attackers to execute arbitrary web script via the (1) type, (2) day, (3) month, or (4) year parameters in a Preview operation, or (5) event comments.",,[],CVE-2004-1529,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.053065
CVE-2004-1530,SQL injection vulnerability in the Event Calendar module 2.13 for PHP-Nuke allows remote attackers to execute arbitrary SQL commands via the (1) eid or (2) cid parameters.,,[],CVE-2004-1530,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.053416
CVE-2004-1531,SQL injection vulnerability in post.php in Invision Power Board (IPB) 2.0.0 through 2.0.2 allows remote attackers to execute arbitrary SQL commands via the qpid parameter.,,[],CVE-2004-1531,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.053669
CVE-2004-1536,SQL injection vulnerability in index.php in the ibProArcade module for Invision Power Board (IPB) 1.x and 2.x allows remote attackers to execute arbitrary SQL commands via the cat parameter.,,[],CVE-2004-1536,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.055032
CVE-2004-1537,Cross-site scripting (XSS) vulnerability in popup.php in PHPKIT 1.6.03 through 1.6.1 allows remote attackers to execute arbitrary web script via the img parameter.,,[],CVE-2004-1537,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.055317
CVE-2004-1538,SQL injection vulnerability in include.php in PHPKIT 1.6.03 through 1.6.1 allows remote attackers to execute arbitrary SQL commands via the id parameter.,,[],CVE-2004-1538,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.055578
CVE-2004-1544,Cross-site scripting (XSS) vulnerability in Search.jsp in JSPWiki 2.1.120-cvs and earlier allows remote attackers to execute arbitrary web script as other users via the query parameter.,,[],CVE-2004-1544,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.057145
CVE-2004-1551,Cross-site scripting (XSS) vulnerability in the (1) email or (2) file modules in paFileDB 3.1 Final allows remote attackers to execute arbitrary web script or HTML via the id parameter.,,[],CVE-2004-1551,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.058990
CVE-2004-1552,SQL injection vulnerability in aspWebCalendar allows remote attackers to execute arbitrary SQL statements via (1) the username field on the login page or (2) the eventid parameter to calendar.asp.,,[],CVE-2004-1552,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.059297
CVE-2004-1553,"SQL injection vulnerability in aspWebAlbum allows remote attackers to execute arbitrary SQL statements via (1) the username field on the login page or (2) the cat parameter to album.asp.  NOTE: it was later reported that vector 1 affects aspWebAlbum 3.2, and the vector involves the txtUserName parameter in a processlogin action to album.asp, as reachable from the login action.",,[],CVE-2004-1553,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.059644
CVE-2004-1555,"Multiple SQL injection vulnerabilities in BroadBoard Instant ASP Message Board allow remote attackers to run arbitrary SQL commands via the (1) keywords parameter to search.asp, (2) handle parameter to profile.asp, (3) txtUserHandle parameter to reg2.asp or (4) txtUserEmail parameter to forgot.asp.",,[],CVE-2004-1555,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.060239
CVE-2004-1559,"Multiple cross-site scripting (XSS) vulnerabilities in Wordpress 1.2 allow remote attackers to inject arbitrary web script or HTML via the (1) redirect_to, text, popupurl, or popuptitle parameters to wp-login.php, (2) redirect_url parameter to admin-header.php, (3) popuptitle, popupurl, content, or post_title parameters to bookmarklet.php, (4) cat_ID parameter to categories.php, (5) s parameter to edit.php, or (6) s or mode parameter to edit-comments.php.",,[],CVE-2004-1559,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.061326
CVE-2004-1562,SQL injection vulnerability in redir_url.php in w-Agora 4.1.6a allows remote attackers to execute arbitrary SQL commands via the key parameter.,,[],CVE-2004-1562,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.062073
CVE-2004-1563,"Multiple cross-site scripting (XSS) vulnerabilities in w-Agora 4.1.6a allow remote attackers to execute arbitrary web script or HTML via the (1) thread parameter to download_thread.php, (2) loginuser parameter to login.php, or (3) userid parameter to forgot_password.php.",,[],CVE-2004-1563,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.062401
CVE-2004-1566,Cross-site scripting (XSS) vulnerability in index.php in Silent Storm Portal 2.1 and 2.2 allows remote attackers to execute arbitrary web script or HTML via the module parameter.,,[],CVE-2004-1566,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.063074
CVE-2004-1570,SQL injection vulnerability in bBlog 0.7.2 and 0.7.3 allows remote attackers to execute arbitrary SQL commands via the p parameter.,,[],CVE-2004-1570,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.064125
CVE-2004-1578,Cross-site scripting (XSS) vulnerability in index.php in Invision Power Board 2.0.0 allows remote attackers to execute arbitrary web script or HTML via the Referer field in the HTTP header.,,[],CVE-2004-1578,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.066276
CVE-2004-1580,SQL injection vulnerability in index.php in CubeCart 2.0.1 allows remote attackers to execute arbitrary SQL commands via the cat_id parameter.,,[],CVE-2004-1580,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.066770
CVE-2004-1588,SQL injection vulnerability in GoSmart Message Board allows remote attackers to execute arbitrary SQL code via the (1) QuestionNumber and Category parameters to Forum.asp or (2) Username and Password parameter to Login_Exec.asp.,,[],CVE-2004-1588,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.068886
CVE-2004-1589,Cross-site scripting (XSS) vulnerability in GoSmart Message Board allows remote attackers to execute inject web script or HTML via the (1) Category parameter to Forum.asp or (2) MainMessageID parameter to ReplyToQuestion.asp.,,[],CVE-2004-1589,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.069182
CVE-2004-1593,Cross-site scripting (XSS) vulnerability in render.UserLayoutRootNode.uP in SCT Campus Pipeline allows remote attackers to inject arbitrary web script or HTML via the utf parameter.,,[],CVE-2004-1593,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.070267
CVE-2004-1730,"Cross-site scripting (XSS) vulnerability in Mantis bugtracker allows remote attackers to inject arbitrary web script or HTML via (1) the return parameter to login_page.php, (2) e-mail field in signup.php, (3) action parameter to login_select_proj_page.php, or (4) hide_status parameter to view_all_set.php.",,[],CVE-2004-1730,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.071295
CVE-2004-1738,Cross-site scripting (XSS) vulnerability in page.php in JShop allows remote attackers to inject arbitrary web script or HTML via the xPage parameter.,,[],CVE-2004-1738,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.072211
CVE-2004-1746,Cross-site scripting (XSS) vulnerability in index.php in PHP Code Snippet Library allows remote attackers to inject arbitrary web script or HTML via the (1) cat_select or (2) show parameters.,,[],CVE-2004-1746,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.072496
CVE-2004-1747,Cross-site scripting (XSS) vulnerability in NetworkEverywhere NR041 running firmware 1.2 Release 03 allows remote attackers to inject arbitrary web script or HTML via the DHCP HOSTNAME option.,,[],CVE-2004-1747,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.072750
CVE-2004-1779,Cross-site scripting (XSS) vulnerability in board.php for ThWboard before beta 2.84 allows remote attackers to inject arbitrary web script or HTML via the lastvisited parameter.,,[],CVE-2004-1779,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.076535
CVE-2004-1787,SQL injection vulnerability in PostCalendar 4.0.0 allows remote attackers to execute arbitrary SQL commands via search queries.,,[],CVE-2004-1787,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.077658
CVE-2004-1789,Cross-site scripting (XSS) vulnerability in the web management interface in ZyWALL 10 4.07 allows remote attackers to inject arbitrary web script or HTML via the rpAuth_1 page.,,[],CVE-2004-1789,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.078259
CVE-2004-1790,Cross-site scripting (XSS) vulnerability in the web management interface in Edimax AR-6004 ADSL Routers allows remote attackers to inject arbitrary web script or HTML via the URL.,,[],CVE-2004-1790,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.078514
CVE-2004-1794,Cross-site scripting (XSS) vulnerability in the VCard4J Toolkit allows remote attackers to inject arbitrary web script or HTML via the NICKNAME tag in a vCard.,,[],CVE-2004-1794,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.079510
CVE-2004-1797,Cross-site scripting (XSS) vulnerability in search.php for FreznoShop 1.3.0 RC1 and earlier allows remote attackers to inject arbitrary web script or HTML via the search parameter.,,[],CVE-2004-1797,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.080261
CVE-2004-1806,"SQL injection vulnerability in index.cfm in CFWebstore 5.0 allows remote attackers to execute SQL commands via the (1) category_id, (2) product_id, or (3) feature_id parameters.",,[],CVE-2004-1806,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.082358
CVE-2004-1807,Cross-site scripting (XSS) vulnerability in index.cfm in CFWebstore 5.0 allows remote attackers to inject arbitrary web script or HTML via the URL.,,[],CVE-2004-1807,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.082683
CVE-2004-1809,Cross-site scripting (XSS) vulnerability in phpBB 2.0.6d and earlier allows remote attackers to inject arbitrary web script or HTML via the (1) postdays parameter to viewtopic.php or (2) topicdays parameter to viewforum.php.,,[],CVE-2004-1809,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.083203
CVE-2004-1823,Multiple cross-site scripting (XSS) vulnerabilities in Jelsoft vBulletin 2.0 beta 3 through 3.0 can4 allows remote attackers to inject arbitrary web script or HTML via the (1) page parameter to showthread.php or (2) order parameter to forumdisplay.php.,,[],CVE-2004-1823,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.084615
CVE-2004-1824,Cross-site scripting (XSS) vulnerability in Jelsoft vBulletin before 3.0 allows remote attackers to inject arbitrary web script or HTML via the what parameter to memberlist.php.,,[],CVE-2004-1824,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.084850
CVE-2004-1835,"Multiple SQL injection vulnerabilities in index.php in Invision Gallery 1.0.1 allow remote attackers to execute arbitrary SQL via the (1) img, (2) cat, (3) sort_key, (4) order_key, (5) user, or (6) album parameters.",,[],CVE-2004-1835,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.085954
CVE-2004-1836,SQL injection vulnerability in index.php in Invision Power Top Site List 1.1 RC 2 and earlier allows remote attackers to execute arbitrary SQL via the id parameter of the comments action.,,[],CVE-2004-1836,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.086278
CVE-2004-1837,Cross-site scripting (XSS) vulnerability in Mod_survey 3.0.x before 3.0.16-pre2 and 3.2.x before 3.2.0-pre4 allows remote attackers to inject arbitrary web script or HTML via the certain survey fields or error messages for malformed query strings.,,[],CVE-2004-1837,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.086560
CVE-2004-1841,SQL injection vulnerability in MS Analysis module 2.0 for PHP-Nuke allows remote attackers to execute arbitrary SQL via the referer field in an HTTP request.,,[],CVE-2004-1841,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.086795
CVE-2004-1842,Cross-site request forgery (CSRF) vulnerability in Php-Nuke 6.x through 7.1.0 allows remote attackers to gain administrative privileges via an img tag with a URL to admin.php.,,[],CVE-2004-1842,1,"{""csrf"": 1}",HIGH,{},nvd,2025-11-11 14:24:18.087030
CVE-2004-1844,Cross-site scripting (XSS) vulnerability in Member Management System 2.1 allows remote attackers to inject arbitrary web script or HTML via (1) the err parameter to error.asp or (2) register.asp.,,[],CVE-2004-1844,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.087321
CVE-2004-1845,"Multiple cross-site scripting (XSS) vulnerabilities in News Manager Lite 2.5 allow remote attackers to inject arbitrary web script or HTML via the (1) email parameter to comment_add.asp, (2) search parameter to search.asp, or (3) n parameter to category_news_headline.asp.",,[],CVE-2004-1845,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.087594
CVE-2004-1863,"Multiple cross-site scripting (XSS) vulnerabilities in XMB (aka extreme message board) 1.9 beta (aka Nexus beta) allow remote attackers to inject arbitrary web script or HTML via (1) the u2uheader parameter in editprofile.php, the restrict parameter in (2) member.php, (3) misc.php, and (4) today.php, and (5) an arbitrary parameter in phpinfo.php.",,[],CVE-2004-1863,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.088668
CVE-2004-1867,Cross-site scripting (XSS) vulnerability in guest.cgi in Fresh Guest Book allows remote attackers to inject arbitrary web script or HTML via the Name field.,,[],CVE-2004-1867,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.088896
CVE-2004-1873,SQL injection vulnerability in category.asp in A-CART Pro and A-CART 2.0 allows remote attackers to gain privileges via the catcode parameter.,,[],CVE-2004-1873,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.089435
CVE-2004-1879,Cross-site scripting (XSS) vulnerability in PHPKIT 1.6.03 allows allows remote attackers to inject arbitrary web script or HTML via forum messages.,,[],CVE-2004-1879,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.089662
CVE-2004-1881,SQL injection vulnerability in (1) mailorder.asp or (2) payonline.asp in CactuShop 5.x allows remote attackers to execute arbitrary SQL commands via the strItems parameter.,,[],CVE-2004-1881,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.090216
CVE-2004-1882,Cross-site scripting (XSS) vulnerability in popuplargeimage.asp in CactuShop 5.x allows remote attackers to inject arbitrary web script or HTML via the strImageTag parameter.,,[],CVE-2004-1882,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.090454
CVE-2004-1911,Cross-site scripting (XSS) vulnerability in AzDGDatingLite 2.1.1 allows remote attackers to inject arbitrary web script or HTML via the (1) l parameter (aka language variable) to index.php or (2) id parameter to view.php.,,[],CVE-2004-1911,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.096632
CVE-2004-1913,"Cross-site scripting (XSS) vulnerability in modules.php in NukeCalendar 1.1.a, as used in PHP-Nuke, allows remote attackers to inject arbitrary web script or HTML via the eid parameter.",,[],CVE-2004-1913,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.097201
CVE-2004-1914,"SQL injection vulnerability in modules.php in NukeCalendar 1.1.a, as used in PHP-Nuke, allows remote attackers to execute arbitrary SQL commands via the eid parameter.",,[],CVE-2004-1914,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.097441
CVE-2004-1949,SQL injection vulnerability in PostNuke 7.2.6 and earlier allows remote attackers to execute arbitrary SQL via (1) the sif parameter to index.php in the Comments module or (2) timezoneoffset parameter to changeinfo.php in the Your_Account module.,,[],CVE-2004-1949,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.098454
CVE-2004-1955,SQL injection vulnerability in modules.php in phProfession 2.5 allows remote attackers to execute arbitrary SQL code via the offset parameter.,,[],CVE-2004-1955,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.099215
CVE-2004-1960,Cross-site scripting (XSS) vulnerability in blocker_query.php in Protector System 1.15b1 allows remote attackers to inject arbitrary web script or HTML via the (1) target or (2) portNum parameters.,,[],CVE-2004-1960,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.099685
CVE-2004-1962,"SQL injection vulnerability in index.php in Protector System 1.15b1 allows remote attackers to bypass SQL injection filters by using ""/**/"" sequences in the targeted fields.",,[],CVE-2004-1962,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.099926
CVE-2004-1966,"Multiple SQL injection vulnerabilities in Open Bulletin Board (OpenBB) 1.0.6 and earlier allow remote attackers to execute arbitrary SQL commands via the (1) FID parameter in board.php, (2) sortorder, perpage, or id parameters in member.php, (3) forums parameter in search.php, or (4) PID or FID parameters in post.php.",,[],CVE-2004-1966,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.100274
CVE-2004-1995,Cross-Site Request Forgery (CSRF) vulnerability in FuseTalk 2.0 allows remote attackers to create arbitrary accounts via a link to adduser.cfm.,,[],CVE-2004-1995,1,"{""csrf"": 1}",MEDIUM,{},nvd,2025-11-11 14:24:18.100507
CVE-2004-2015,"Cross-site scripting (XSS) vulnerability in WebCT Campus Edition allows remote attackers to inject arbitrary HTML or web script via (1) iframe, (2) img, or (3) object tags.",,[],CVE-2004-2015,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.102047
CVE-2004-2017,"Multiple cross-site scripting (XSS) vulnerabilities in Turbo Traffic Trader C (TTT-C) 1.0 allow remote attackers to inject arbitrary HTML or web script, as demonstrated via (1) the link parameter to ttt-out, (2) the X-Forwarded-For header in a GET request to ttt-in, (3) the Referer header in a GET request to ttt-in, or the (4) site name or (5) site URL fields in the main control panel.",,[],CVE-2004-2017,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.102624
CVE-2004-2020,"Multiple cross-site scripting (XSS) vulnerabilities in Php-Nuke 6.x through 7.3 allow remote attackers to inject arbitrary HTML or web script into the (1) optionbox parameter in the News module, (2) date parameter in the Statistics module, (3) year, month, and month_1 parameters in the Stories_Archive module, (4) mode, order, and thold parameters in the Surveys module, or (5) a SQL statement to index.php, as processed by mainfile.php.",,[],CVE-2004-2020,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:18.103518
